epoch,connect_f,rate_type,block_1,block_2,block_3,block_4,block_5,block_6,block_7
47,AND,A_l,0.0903310981151219,0.0775451434625161,0.0442626347412934,0.0168965571635478,0.0085084245011613,0.0068253525742539,0.0150949289132882
48,AND,A_l,0.0915970388833467,0.0796283569421854,0.0482680002848307,0.0177511868176159,0.0084802094880525,0.0066893981383727,0.0148903786599099
49,AND,A_l,0.0929371843466887,0.0807489870904802,0.047398144060427,0.0178192327688406,0.008752324559667,0.0070667438678913,0.0159004830025337
50,AND,A_l,0.0937898156342205,0.0798140237997244,0.0449165395788244,0.0182310052820154,0.0088531219207488,0.0068610938819679,0.015370411915822
51,AND,A_l,0.0862341203668096,0.0763784872519003,0.0421193075609636,0.016249029486029,0.0079287967166385,0.0064987320083755,0.0145054722691441
52,AND,A_l,0.0926382775242264,0.078240946069494,0.0434720730996346,0.0173507467046514,0.0091317666543496,0.0070661940016188,0.0147925024634008
53,AND,A_l,0.0962776663872572,0.0802134543925792,0.0449386888796144,0.017261419210348,0.0089862582919833,0.0072730811866554,0.0146181948550112
54,AND,A_l,0.0975502878427505,0.078442578917151,0.0461683896210816,0.0166014250334318,0.0086279516821508,0.0072245554881052,0.0152626381264076
55,AND,A_l,0.1023603681776974,0.0815293235821767,0.0462442518354536,0.0175193408588031,0.0090785670924831,0.0074471138619087,0.0161198796452702
56,AND,A_l,0.1032963576349052,0.0837173880757512,0.0436591865780117,0.0165655634424707,0.008813359715917,0.00767572076471,0.0158999331362612
57,AND,A_l,0.1040954718718657,0.0848746611191345,0.0453719899461076,0.016691070419174,0.0084207208306939,0.0073976258973817,0.0167703714456644
58,AND,A_l,0.1069077759444176,0.0875133179329537,0.0474476792790868,0.0174053810738228,0.0083079638781848,0.0072525986680039,0.0166845923071509
59,AND,A_l,0.1061965985609604,0.0846976406939395,0.0461808024226008,0.0173353332656997,0.0084203771642736,0.00744848852759,0.0174247123099662
60,AND,A_l,0.1070193310041685,0.0894803608859981,0.0487353092915303,0.0170481226465723,0.0080540974934895,0.0072905394408079,0.0169947168848536
61,AND,A_l,0.1109162940903826,0.0933289946736516,0.0448776816462611,0.0175395398526578,0.008518631393845,0.007285315711219,0.0175764754011824
62,AND,A_l,0.1091597677619607,0.0903261878468968,0.040938377380371,0.0167897800067523,0.0078802022848043,0.0067555195576435,0.0167566247888513
63,AND,A_l,0.1094164790602417,0.0868257794294271,0.0417386733733855,0.0172449232221723,0.0085026509052998,0.0068129805831221,0.01660376196509
64,AND,A_l,0.1090435140036247,0.0846701414735467,0.041135463628683,0.0168900876431851,0.0083715765325872,0.0069479727530264,0.017640259888795
65,AND,A_l,0.1093563044124895,0.0848033492629592,0.0419438894804533,0.0171014854499885,0.0085855776125246,0.006963369008657,0.0175742759360923
66,AND,A_l,0.109506249159306,0.0846424629022409,0.0424946664689897,0.0174244803351324,0.0087693704141152,0.0070660565350506,0.0177177910332207
67,AND,A_l,0.1093877878811982,0.0849470200839343,0.0426409266016504,0.0176220026102152,0.0088650815121762,0.0072003613721143,0.0178398613457207
68,AND,A_l,0.1093147924622973,0.0848794558026769,0.0427722694637539,0.0177504049765097,0.0090085278760205,0.0073596851245777,0.0182665575731982
69,AND,A_l,0.1092778108678422,0.0846098892323605,0.0430586037335095,0.0179295239147839,0.0091394304155229,0.0074732325098536,0.0183820294904279
70,AND,A_l,0.1092948517552367,0.0842466316781602,0.0429555317303081,0.0179789775126689,0.0091764432889921,0.007545264991554,0.0185552373662725
71,AND,A_l,0.109579466216199,0.0845465568808822,0.0432724759385392,0.0179690455531214,0.0092600916956996,0.0076823191599802,0.0187317444397522
72,AND,A_l,0.1095878869832099,0.0847683855005212,0.0438099916990812,0.0180784259830509,0.0094052563916455,0.0077077504750844,0.0187878307995495
73,AND,A_l,0.1097536003804421,0.0849927067756652,0.0442535748352875,0.0182366757779508,0.0094332995715442,0.0077634244351773,0.0189643378730292
74,AND,A_l,0.1102401882678539,0.0855475100311073,0.0441913604736328,0.0183524140366562,0.0097119443051449,0.0078879691459037,0.0189901815878378
75,AND,A_l,0.1105838866384179,0.0851491598395614,0.0440763159915133,0.0183778367600999,0.0096640028395094,0.0078681739600929,0.0189692866694819
76,AND,A_l,0.1102733163683264,0.084773631783219,0.0439755830678853,0.0183888770438529,0.0096207008705482,0.0079193115234375,0.0191380956151464
77,AND,A_l,0.11003489107699,0.0850577392019667,0.0437663761345115,0.0183465802991712,0.0096274710990287,0.0079021282024211,0.018959938942849
78,AND,A_l,0.1107683604633485,0.0854218838451144,0.0440707786663158,0.0183984051953564,0.0097163776019672,0.0078338073180602,0.0190561655405405
79,AND,A_l,0.1105028217708742,0.085508433011201,0.0445125274830036,0.0184925612028654,0.009716205768757,0.0078819206169059,0.0190369202210022
80,AND,A_l,0.1108243834596496,0.0857328176498413,0.045240086478156,0.0187625197676924,0.0098713367908924,0.0079345703125,0.01910620337134
81,AND,A_l,0.1109669838134232,0.0864257382916974,0.0453004815556981,0.0188224122330949,0.0099222337877428,0.0080259855803068,0.0191435942778716
82,AND,A_l,0.1112260035834871,0.0867661039034525,0.0456099724984383,0.0188027373305312,0.00982885962134,0.0080162254539695,0.0191485430743243
83,AND,A_l,0.1112035237722568,0.0868647936228159,0.0453895942584888,0.0185467745806719,0.0097411559508727,0.008069287549268,0.0193074544270833
84,AND,A_l,0.1111854716195716,0.0864265077822917,0.0452512040868535,0.0183817459656311,0.0097912281483143,0.0080602147557713,0.0192205755560247
85,AND,A_l,0.1114182195684931,0.0866993015950864,0.0455726138106337,0.0184840812339439,0.0098500638394742,0.0080079774598817,0.0191243489583333
86,AND,A_l,0.1106317502421302,0.0862234454971176,0.0450487781215358,0.0183964119301185,0.0098155253642314,0.0080740988791525,0.019299756299268
87,AND,A_l,0.1110143770237226,0.0866661463771854,0.0447791030815055,0.0183669683095571,0.0098920598760381,0.0081458564277167,0.0192563168637387
88,AND,A_l,0.1114303581080995,0.0863892903199066,0.0451063615781766,0.0184922604947476,0.0099283510500246,0.0079995919992257,0.0190726615287162
89,AND,A_l,0.1118267886005006,0.0870390131666853,0.045045079411687,0.0186331121771185,0.0100101092914203,0.0081370585673564,0.0192673141891891
90,AND,A_l,0.1119653430876431,0.0862803206787453,0.0459532179274,0.018848891730781,0.0101299801388302,0.00801251385663,0.0190165751689189
